subjID	opt1hprob	opt2hprob	opt1hval	opt1lval	opt2hval	opt2lval	choice
25	0.4	0.4	18	-30	9	-22	2
25	0.5	0.6	26	11	44	-8	2
25	0.9	0.6	-31	-43	12	-18	2
25	0.1	0.2	44	-45	36	29	2
25	0.1	0.7	22	7	11	4	2
25	0.2	0.3	38	-33	39	-39	1
25	0.8	0.8	43	-38	42	-19	2
25	0.9	0.9	-1	-45	-26	-27	1
25	0.5	0.4	30	19	31	-34	1
25	0.6	0.1	48	-29	43	14	1
25	0.2	0.5	46	3	25	5	2
25	0.7	0.5	-1	-4	34	-26	2
25	0.1	0.8	-12	-33	26	-18	2
25	0.7	0.6	50	6	-6	-48	1
25	0.2	0.9	9	-50	-10	-29	2
25	0.2	0.9	34	-50	15	-3	2
25	0.2	0.7	10	-46	19	-29	2
25	0.4	0.8	12	-9	-6	-17	1
25	0.5	0.4	-19	-38	-6	-50	1
25	0.3	0.7	33	-21	-15	-17	1
25	0.1	0.4	7	-2	36	-35	2
25	0.3	0.8	-13	-33	25	5	2
25	0.8	0.4	40	20	49	1	1
25	0.7	0.6	-4	-26	34	-5	2
25	0.9	0.2	47	43	14	2	1
25	0.6	0.4	30	14	17	-22	1
25	0.3	0.4	7	-25	24	-32	2
25	0.1	0.8	29	24	40	-29	1
25	0.6	0.8	-18	-38	-36	-46	2
25	0.6	0.8	-27	-48	49	6	2
25	0.1	0.7	8	-48	20	-15	2
25	0.9	0.8	28	4	32	28	1
25	0.2	0.7	18	2	37	-10	2
25	0.9	0.2	36	26	38	-19	1
25	0.4	0.9	-23	-24	15	-14	2
25	0.2	0.2	-22	-33	-7	-22	2
25	0.8	0.1	-3	-42	43	-20	2
25	0.9	0.1	-19	-39	2	0	2
25	0.7	0.5	8	-24	21	-34	1
25	0.1	0.4	-12	-13	40	-35	2
25	0.3	0.9	41	29	13	-14	1
25	0.4	0.1	-43	-44	-22	-50	1
25	0.8	0.6	46	44	0	-14	1
25	0.2	0.3	41	-35	37	15	2
25	0.5	0.8	36	-9	12	-39	1
25	0.7	0.3	38	11	22	-11	1
25	0.8	0.1	44	-49	32	4	1
25	0.1	0.3	-26	-38	34	8	2
25	0.3	0.7	7	-15	29	9	2
25	0.8	0.3	26	-18	9	-43	1
25	0.5	0.9	10	-46	18	-49	2
25	0.9	0.7	-14	-36	26	-16	2
25	0.9	0.1	44	-15	5	-33	2
25	0.7	0.6	40	-15	40	30	2
25	0.2	0.6	22	2	33	-12	1
25	0.7	0.8	33	-28	30	15	2
25	0.7	0.8	17	-12	-14	-44	1
25	0.2	0.2	11	9	40	-1	1
25	0.5	0.1	23	-7	49	-7	1
25	0.6	0.3	49	0	37	-14	1
25	0.6	0.8	43	-44	27	-16	2
25	0.5	0.8	-28	-48	45	32	2
25	0.8	0.4	50	-22	17	7	1
25	0.9	0.5	24	-40	13	-10	1
25	0.7	0.4	34	25	42	-24	1
25	0.3	0.9	41	-10	-5	-37	1
25	0.7	0.1	20	-22	-26	-49	1
25	0.7	0.1	42	32	40	0	1
25	0.8	0.8	-9	-10	21	15	2
25	0.3	0.4	29	-49	32	11	2
25	0.6	0.6	16	-11	45	11	2
25	0.3	0.9	32	-37	-9	-31	1
25	0.4	0.7	-9	-28	47	-15	2
25	0.5	0.4	12	-38	5	-17	1
25	0.2	0.6	-11	-39	17	-22	2
25	0.8	0.6	-1	-7	48	26	2
25	0.1	0.3	37	-15	44	-3	2
25	0.1	0.5	-12	-47	39	1	2
25	0.1	0.1	30	7	40	-29	1
25	0.7	0.1	-12	-41	7	-19	2
25	0.6	0.8	4	-5	7	-14	1
25	0.5	0.4	32	-12	26	-48	2
25	0.2	0.9	22	-9	-13	-36	1
25	0.4	0.2	4	-10	47	-26	1
25	0.4	0.4	34	-21	2	-24	1
25	0.7	0.3	38	-33	0	-50	1
25	0.3	0.3	34	-19	27	18	2
25	0.6	0.6	44	-10	2	-50	1
25	0.6	0.4	-34	-38	39	20	2
25	0.7	0.6	28	-44	33	-23	1
25	0.8	0.7	-3	-8	29	-38	2
25	0.3	0.8	31	-29	33	6	2
25	0.6	0.9	45	-34	-2	-4	1
25	0.6	0.2	19	-23	21	7	2
25	0.8	0.6	-14	-33	1	-39	2
25	0.3	0.5	22	3	-3	-39	1
25	0.9	0.9	-26	-45	34	29	2
25	0.7	0.3	25	17	33	-47	1
25	0.4	0.2	-13	-34	6	-45	1
25	0.7	0.5	29	-16	-4	-35	1
25	0.8	0.9	26	-39	36	-38	2
25	0.9	0.2	12	-4	-28	-46	1
25	0.4	0.1	16	-17	22	-44	1
25	0.2	0.7	49	10	-1	-16	1
25	0.6	0.5	-13	-43	12	-47	1
26	0.7	0.7	28	-31	44	31	2
26	0.8	0.4	40	-2	49	-21	1
26	0.7	0.9	-40	-46	32	-50	2
26	0.2	0.2	1	-47	30	-5	2
26	0.7	0.2	25	-30	47	17	2
26	0.4	0.2	50	39	-10	-18	1
26	0.4	0.2	-31	-48	13	-50	2
26	0.7	0.1	23	0	36	-24	1
26	0.1	0.3	26	10	24	-32	1
26	0.8	0.2	47	-8	44	-1	1
26	0.2	0.4	43	3	23	12	2
26	0.3	0.6	20	-18	22	-21	2
26	0.9	0.5	-5	-38	33	-13	2
26	0.9	0.8	-20	-40	48	12	2
26	0.8	0.3	-2	-20	48	-27	2
26	0.3	0.5	38	-29	-30	-43	1
26	0.7	0.1	-15	-18	-8	-45	1
26	0.8	0.6	10	-43	-30	-38	1
26	0.4	0.5	22	-38	3	-26	1
26	0.7	0.9	28	-9	-3	-21	1
26	0.2	0.9	12	-31	21	-35	2
26	0.5	0.4	38	-33	-2	-40	1
26	0.9	0.1	16	-32	4	-50	1
26	0.5	0.8	46	-12	41	-36	2
26	0.1	0.2	21	-41	-10	-30	1
26	0.9	0.9	29	-1	14	-36	1
26	0.5	0.7	12	-3	-37	-39	1
26	0.2	0.2	33	-29	50	27	2
26	0.2	0.2	-12	-45	-26	-35	1
26	0.7	0.1	9	-18	33	31	2
26	0.7	0.8	24	-21	10	-27	1
26	0.5	0.6	48	-41	26	-23	1
26	0.2	0.8	35	-17	28	10	2
26	0.7	0.7	-17	-28	-43	-49	1
26	0.3	0.5	38	21	-20	-31	1
26	0.9	0.1	-2	-23	-18	-35	1
26	0.5	0.4	45	-23	24	-1	1
26	0.5	0.1	-40	-43	8	2	2
26	0.1	0.7	44	41	-7	-26	1
26	0.4	0.7	30	-12	50	7	2
26	0.7	0.6	18	-48	21	-19	1
26	0.7	0.4	2	-40	-4	-32	1
26	0.7	0.5	-27	-50	-38	-47	1
26	0.5	0.1	45	-14	-1	-42	1
26	0.4	0.5	7	-31	43	41	2
26	0.5	0.1	-19	-26	32	13	2
26	0.7	0.4	21	20	48	-42	1
26	0.7	0.4	-20	-46	-14	-33	1
26	0.3	0.7	-7	-15	2	-8	2
26	0.1	0.7	49	-23	41	-16	2
26	0.7	0.9	49	47	47	41	2
26	0.7	0.9	48	-49	35	33	2
26	0.8	0.9	30	-2	-20	-35	1
26	0.7	0.1	38	29	-32	-47	1
26	0.8	0.1	22	7	8	-15	1
26	0.1	0.1	24	13	-15	-26	1
26	0.1	0.2	-2	-44	37	34	2
26	0.7	0.3	25	-17	14	-38	1
26	0.7	0.3	41	28	12	11	1
26	0.1	0.1	-36	-47	36	-17	2
26	0.7	0.9	14	5	46	35	2
26	0.6	0.2	36	32	29	1	1
26	0.1	0.4	27	-44	22	-38	2
26	0.8	0.7	47	6	39	-2	1
26	0.2	0.4	49	-21	49	29	2
26	0.7	0.7	4	-34	45	-47	2
26	0.8	0.6	40	-12	-13	-19	1
26	0.8	0.5	47	14	10	-43	1
26	0.6	0.1	19	-39	32	-24	1
26	0.1	0.5	-2	-18	-41	-46	1
26	0.6	0.1	-14	-31	29	-20	2
26	0.1	0.1	7	-10	31	-24	1
26	0.1	0.8	40	39	12	-32	1
26	0.7	0.4	43	-35	14	-33	1
26	0.2	0.5	19	-31	42	9	2
26	0.6	0.2	39	-4	41	-17	1
26	0.2	0.2	1	-12	0	-42	1
26	0.2	0.5	38	-15	-2	-21	1
26	0.2	0.7	35	-27	32	2	2
26	0.2	0.6	47	6	12	-23	1
26	0.6	0.9	-12	-32	38	-6	2
26	0.7	0.7	24	-29	5	4	2
26	0.2	0.8	50	-44	25	-9	2
26	0.5	0.7	-13	-22	23	-29	2
26	0.6	0.3	3	-38	30	-5	2
26	0.6	0.4	44	-44	-10	-18	1
26	0.7	0.5	-36	-38	3	-23	2
26	0.6	0.7	-9	-15	2	-32	2
26	0.9	0.4	40	16	44	-32	1
26	0.3	0.3	12	2	39	-29	1
26	0.7	0.3	39	26	47	34	2
26	0.4	0.4	5	-19	44	-6	2
26	0.5	0.9	23	-35	-3	-22	1
26	0.3	0.3	48	-15	10	-39	1
26	0.6	0.2	9	-45	49	41	2
26	0.9	0.6	40	-39	7	-8	1
26	0.9	0.7	-8	-13	-41	-49	1
26	0.6	0.6	29	-5	21	-21	1
26	0.5	0.8	1	-45	48	37	2
26	0.6	0.8	6	2	9	-2	2
26	0.9	0.8	36	35	41	-13	1
26	0.7	0.9	17	-5	-15	-43	1
26	0.3	0.9	8	-27	10	5	2
26	0.3	0.8	-22	-25	16	13	2
26	0.8	0.3	-20	-44	-6	-11	2
26	0.6	0.2	9	-9	46	-13	1
26	0.7	0.2	-13	-42	30	10	2
26	0.7	0.2	-11	-39	25	15	2
26	0.5	0.7	-7	-9	41	25	2
26	0.7	0.2	-5	-37	30	-31	2
26	0.4	0.7	24	-12	-4	-41	1
26	0.5	0.4	0	-31	-24	-26	1
26	0.7	0.3	18	-20	7	-34	1
26	0.9	0.1	-26	-40	22	12	2
26	0.2	0.7	-22	-30	-16	-20	2
26	0.7	0.3	39	-20	35	24	1
26	0.2	0.1	36	-47	35	28	2
26	0.4	0.6	18	-32	41	39	2
26	0.7	0.7	50	42	24	-13	1
26	0.4	0.6	-14	-34	18	-17	2
26	0.3	0.1	47	-24	48	-18	1
26	0.7	0.5	42	30	13	-11	1
26	0.6	0.5	33	28	-40	-44	1
26	0.4	0.4	-33	-40	16	-18	2
26	0.8	0.8	49	22	-15	-49	1
26	0.5	0.4	36	-19	-42	-45	1
26	0.2	0.9	37	7	-10	-30	1
26	0.6	0.9	-21	-46	26	-9	2
26	0.1	0.9	-25	-41	25	-20	2
26	0.5	0.3	-27	-44	27	-23	2
26	0.3	0.7	45	25	0	-9	1
26	0.6	0.7	10	-2	-15	-17	1
26	0.1	0.8	-27	-50	-6	-18	2
26	0.4	0.3	8	-30	-16	-28	1
26	0.9	0.2	-33	-46	-16	-22	2
26	0.8	0.9	-29	-35	24	-30	2
26	0.5	0.3	-5	-47	-15	-27	1
26	0.1	0.6	5	-31	-1	-7	2
26	0.7	0.1	47	-24	22	-39	1
26	0.6	0.4	21	19	39	-48	1
26	0.1	0.6	26	11	0	-40	1
26	0.4	0.5	20	-40	20	18	2
26	0.9	0.7	-25	-46	23	-31	2
26	0.9	0.9	47	-15	-23	-26	1
26	0.3	0.6	-13	-45	50	-13	2
26	0.2	0.1	-32	-33	-31	-32	1
26	0.7	0.5	9	-26	50	24	2
26	0.5	0.6	-20	-49	39	6	2
26	0.6	0.1	22	-15	28	-21	1
26	0.6	0.1	30	-43	30	-30	1
26	0.2	0.9	-28	-44	3	-32	2
26	0.7	0.6	12	-30	-11	-17	1
26	0.4	0.9	21	-44	38	8	2
26	0.2	0.7	4	-14	-19	-34	1
26	0.2	0.3	9	-25	-41	-46	1
26	0.7	0.5	41	-6	12	-25	1
26	0.4	0.7	35	31	37	10	1
26	0.4	0.6	19	12	-16	-43	1
26	0.5	0.9	36	-14	45	24	2
26	0.7	0.3	-38	-48	23	-48	2
26	0.5	0.8	25	-37	22	-28	2
26	0.4	0.1	-15	-24	8	-42	2
26	0.1	0.1	35	1	16	-34	1
26	0.4	0.2	42	13	-3	-5	1
26	0.1	0.8	0	-10	32	14	2
26	0.7	0.1	35	-7	-5	-23	1
26	0.7	0.8	-21	-30	32	0	2
26	0.7	0.8	11	2	17	-10	1
26	0.8	0.7	-18	-20	9	2	2
26	0.7	0.7	46	3	50	-17	1
26	0.2	0.8	5	-27	50	-26	2
26	0.3	0.6	41	-4	-7	-50	1
26	0.8	0.6	30	-3	11	-50	1
26	0.9	0.8	35	-21	6	-33	1
26	0.2	0.1	-26	-49	45	-10	2
26	0.4	0.3	8	-20	-4	-42	1
26	0.8	0.7	24	0	41	-25	2
26	0.1	0.6	26	-49	11	-25	2
26	0.6	0.4	42	-37	-7	-35	1
26	0.1	0.2	48	30	-26	-40	1
26	0.5	0.3	36	-46	27	-34	1
26	0.2	0.1	47	26	18	-10	1
26	0.7	0.4	41	-50	25	-48	1
26	0.8	0.5	-8	-25	23	-46	2
26	0.8	0.7	17	-49	17	-32	2
26	0.6	0.2	-18	-49	-33	-50	1
26	0.8	0.9	33	-44	8	-9	1
26	0.4	0.4	30	-39	-31	-35	1
26	0.2	0.2	-1	-48	14	-45	2
26	0.4	0.8	-22	-34	49	-10	2
26	0.8	0.6	14	-17	5	3	1
26	0.2	0.5	13	-21	45	-6	2
26	0.3	0.7	41	-37	50	-16	2
26	0.8	0.2	6	4	28	-25	1
26	0.4	0.7	-34	-35	-8	-20	2
26	0.6	0.8	49	40	40	-8	1
26	0.8	0.7	19	-33	41	1	2
26	0.5	0.3	45	27	25	-1	1
26	0.8	0.3	34	21	29	14	2
26	0.5	0.9	42	-12	11	-43	2
26	0.9	0.6	4	-45	1	-3	2
26	0.2	0.1	43	32	29	-14	1
26	0.9	0.6	-7	-24	15	-39	2
26	0.3	0.7	45	-22	-28	-31	1
26	0.3	0.7	37	-20	17	3	2
26	0.6	0.3	4	-45	-9	-24	1
26	0.6	0.7	-4	-30	47	34	2
26	0.6	0.3	-38	-49	44	27	2
26	0.7	0.9	4	-19	25	-9	2
26	0.5	0.2	-16	-37	25	-2	2
26	0.8	0.3	33	-34	8	-26	1
26	0.9	0.1	20	-9	21	-30	1
26	0.6	0.6	30	-8	21	1	1
26	0.1	0.6	45	-7	36	-50	2
26	0.4	0.9	37	-32	11	-20	1
26	0.4	0.6	-17	-18	-18	-45	1
26	0.1	0.3	16	-26	41	-15	2
26	0.8	0.8	-1	-48	30	26	2
26	0.5	0.7	31	-43	11	-22	1
26	0.9	0.2	46	45	-24	-26	1
26	0.2	0.1	5	-44	23	-43	1
26	0.1	0.9	-16	-47	8	-48	2
26	0.7	0.2	38	29	-10	-21	1
26	0.9	0.5	13	-47	25	17	2
26	0.2	0.1	42	27	25	-26	1
26	0.6	0.1	45	11	19	-7	1
26	0.7	0.4	2	-39	-34	-37	1
26	0.6	0.8	16	-18	4	-50	1
26	0.3	0.5	18	-40	22	-14	2
26	0.8	0.6	16	-19	29	7	2
26	0.6	0.9	46	-5	31	-40	1
26	0.2	0.8	16	2	37	13	2
26	0.6	0.1	-1	-4	16	9	1
26	0.9	0.2	35	1	47	-6	1
26	0.3	0.1	-6	-42	0	-6	2
26	0.4	0.1	14	-17	5	-43	1
26	0.6	0.1	-20	-43	2	-47	1
26	0.6	0.2	-29	-36	42	25	2
26	0.8	0.7	17	1	25	10	2
26	0.8	0.8	-33	-43	40	-45	2
26	0.4	0.9	39	36	16	1	1
26	0.5	0.8	-1	-46	36	22	2
26	0.3	0.6	-12	-21	29	-41	2
26	0.9	0.9	40	-42	-28	-41	1
26	0.9	0.9	25	-41	31	-14	1
26	0.8	0.3	1	-29	33	-33	1
26	0.5	0.1	-4	-14	15	-29	2
26	0.8	0.9	5	-24	0	-2	1
26	0.2	0.1	-23	-46	36	25	2
26	0.3	0.1	33	-8	26	-43	1
26	0.7	0.6	50	27	-14	-46	1
26	0.8	0.9	24	-38	-8	-18	1
26	0.8	0.1	42	-43	3	-18	1
26	0.3	0.5	26	16	7	-20	1
26	0.7	0.2	35	32	14	-18	1
26	0.8	0.9	-18	-48	12	10	2
26	0.4	0.8	-11	-49	33	22	2
26	0.3	0.5	-18	-31	-32	-49	1
26	0.8	0.1	37	22	39	-48	1
26	0.3	0.9	39	-14	12	2	2
26	0.9	0.1	50	21	42	0	1
26	0.1	0.5	42	-40	-3	-8	2
26	0.1	0.7	41	-29	46	-14	2
26	0.7	0.2	48	22	41	-26	1
26	0.2	0.1	-37	-50	42	-28	2
26	0.2	0.3	24	-32	7	-17	2
26	0.3	0.9	35	25	20	19	2
26	0.6	0.7	-23	-46	-38	-45	1
26	0.7	0.9	16	8	-2	-11	1
26	0.3	0.3	50	10	47	-5	1
26	0.5	0.5	26	18	38	-34	1
26	0.4	0.7	1	-11	41	-36	2
26	0.4	0.2	-2	-11	49	16	2
26	0.2	0.3	42	-25	50	-35	1
26	0.2	0.4	8	-49	0	-26	2
26	0.5	0.8	39	-29	-4	-30	1
26	0.7	0.6	32	19	-39	-50	1
26	0.3	0.8	10	-45	36	-13	2
26	0.6	0.8	21	12	15	-2	1
26	0.3	0.4	-15	-39	12	-16	2
26	0.3	0.7	43	-18	-10	-41	1
26	0.5	0.4	16	2	11	7	1
26	0.4	0.2	16	-32	34	-12	2
26	0.1	0.2	46	-15	-11	-40	1
26	0.5	0.4	1	-28	21	-39	2
26	0.1	0.9	6	-38	28	22	2
26	0.5	0.3	43	9	1	-46	1
26	0.5	0.4	0	-23	35	22	2
26	0.3	0.2	-2	-9	27	-1	2
26	0.9	0.9	-3	-44	25	-15	2
26	0.1	0.8	-30	-47	-1	-13	2
26	0.8	0.8	-13	-25	49	-30	2
26	0.1	0.6	12	-14	46	7	2
26	0.6	0.6	-35	-39	23	-4	2
26	0.9	0.4	21	-4	-19	-21	1
26	0.3	0.6	18	-11	-25	-36	1
26	0.7	0.7	10	-50	7	-34	2
26	0.1	0.9	17	-36	48	-18	2
26	0.9	0.6	11	-18	-15	-34	1
26	0.5	0.3	-26	-42	-10	-36	1
27	0.1	0.6	-6	-24	-17	-23	2
27	0.9	0.1	50	8	34	-19	1
27	0.7	0.5	44	2	-36	-39	1
27	0.9	0.4	19	-28	-35	-48	1
27	0.5	0.8	50	-39	-27	-31	1
27	0.2	0.9	-11	-23	12	9	2
27	0.2	0.2	31	4	1	-43	1
27	0.5	0.9	39	-17	18	-3	1
27	0.5	0.1	45	-40	19	-25	1
27	0.4	0.2	-19	-24	50	-12	2
27	0.5	0.6	42	6	35	-5	1
27	0.2	0.4	26	19	34	15	2
27	0.7	0.4	44	43	4	-20	1
27	0.8	0.6	48	-46	41	-18	1
27	0.1	0.4	36	-22	21	-29	2
27	0.1	0.5	-38	-48	45	-8	2
27	0.7	0.4	5	-25	33	-6	2
27	0.6	0.7	43	39	12	-28	1
27	0.4	0.7	23	13	36	-47	1
27	0.4	0.8	50	-35	22	-47	2
27	0.3	0.3	-31	-45	42	8	2
27	0.7	0.8	18	-28	8	-10	2
27	0.9	0.6	16	-3	10	4	1
27	0.4	0.4	40	-39	49	-15	2
27	0.8	0.3	-20	-22	-13	-23	2
27	0.2	0.8	3	-4	21	-34	2
27	0.4	0.6	-33	-46	35	-19	2
27	0.9	0.6	-40	-43	46	39	2
27	0.7	0.4	26	-47	35	-40	1
27	0.2	0.1	0	-27	5	-25	2
27	0.1	0.8	50	-39	-8	-17	2
27	0.6	0.7	18	1	-23	-28	1
27	0.4	0.2	-12	-25	50	-21	2
27	0.4	0.6	31	0	49	41	2
27	0.5	0.2	41	-34	41	19	2
27	0.7	0.6	47	17	43	34	2
27	0.2	0.5	6	-49	6	-42	2
27	0.1	0.8	-12	-19	31	-30	2
27	0.3	0.4	46	-28	-18	-29	1
27	0.7	0.8	10	-29	32	-38	2
27	0.5	0.1	41	-34	21	5	2
27	0.4	0.6	46	-22	46	19	2
27	0.2	0.1	47	-8	46	-19	1
27	0.2	0.8	-22	-48	41	39	2
27	0.7	0.6	46	21	29	-21	1
27	0.6	0.8	38	-1	49	43	2
27	0.5	0.5	-9	-25	26	6	2
27	0.6	0.1	-31	-50	27	20	2
27	0.8	0.1	43	32	36	34	2
27	0.5	0.8	24	-48	34	14	2
27	0.7	0.4	49	36	37	-27	1
27	0.2	0.4	-14	-38	-30	-44	1
27	0.9	0.8	27	-11	17	-35	1
27	0.1	0.9	-39	-47	-1	-50	2
27	0.6	0.7	-20	-49	45	16	2
27	0.3	0.6	9	2	-10	-35	1
27	0.4	0.9	16	11	25	-16	2
27	0.5	0.9	18	-34	-21	-24	1
27	0.7	0.6	26	-49	42	-36	2
27	0.8	0.2	41	-14	29	-50	1
27	0.2	0.4	43	-2	42	21	2
27	0.1	0.8	48	29	35	-14	1
27	0.1	0.6	22	20	30	-18	1
27	0.6	0.9	26	16	26	-33	1
27	0.1	0.5	6	-7	48	-49	2
27	0.6	0.1	3	-28	48	-2	2
27	0.2	0.5	-21	-39	12	11	2
27	0.5	0.3	49	-37	48	-41	1
27	0.6	0.1	41	-2	5	-38	1
27	0.8	0.4	25	11	29	-15	1
27	0.3	0.1	36	-38	22	-32	1
27	0.4	0.2	2	-28	-12	-34	1
27	0.1	0.1	20	-32	23	-27	2
27	0.8	0.9	13	7	15	-37	1
27	0.2	0.1	-34	-38	2	-43	2
27	0.8	0.4	-6	-12	32	-34	2
27	0.2	0.8	6	-44	3	-47	2
27	0.4	0.6	24	16	1	-23	1
27	0.7	0.9	50	-50	46	39	2
27	0.3	0.1	25	-32	49	-21	1
27	0.5	0.6	7	3	28	-11	2
27	0.1	0.7	26	-7	0	-13	1
27	0.4	0.5	43	-11	-20	-48	1
27	0.1	0.1	50	-22	16	-37	1
27	0.3	0.8	31	-15	-22	-33	1
27	0.4	0.2	31	14	29	-32	1
27	0.9	0.1	48	-4	42	17	1
27	0.4	0.4	15	-22	18	16	2
27	0.5	0.6	23	-25	7	-44	1
27	0.1	0.9	32	24	-23	-45	1
27	0.3	0.2	10	4	-33	-34	1
27	0.4	0.1	-10	-31	16	-42	1
27	0.2	0.4	-4	-37	47	6	2
27	0.9	0.8	18	16	45	-41	2
27	0.2	0.6	1	-45	-8	-24	2
27	0.4	0.7	29	-16	-9	-38	1
27	0.6	0.8	31	-2	-42	-46	1
27	0.9	0.4	-26	-50	42	1	2
27	0.4	0.9	18	14	16	-44	1
27	0.3	0.8	-7	-33	49	-36	2
27	0.6	0.9	49	-33	37	30	2
27	0.5	0.1	42	-36	8	-37	1
27	0.2	0.9	-2	-21	23	-48	2
27	0.5	0.1	14	-43	-3	-36	1
27	0.6	0.2	27	-36	30	17	2
27	0.7	0.9	1	-39	40	2	2
27	0.4	0.8	-3	-43	-20	-35	2
27	0.7	0.3	28	0	-25	-30	1
27	0.4	0.2	49	-42	44	-21	1
27	0.7	0.4	31	-36	44	26	2
27	0.5	0.1	-20	-33	5	-29	2
27	0.4	0.8	38	-21	30	29	2
27	0.4	0.7	47	-46	32	-33	2
27	0.1	0.1	26	13	11	-28	1
27	0.2	0.5	26	-26	22	-33	2
27	0.7	0.5	-5	-10	44	33	2
27	0.7	0.7	47	-21	10	2	1
27	0.3	0.7	-37	-49	18	-24	2
27	0.5	0.3	39	28	-9	-23	1
27	0.6	0.4	40	15	50	-33	1
27	0.3	0.4	12	-32	43	25	2
27	0.5	0.2	11	-20	5	-23	1
27	0.2	0.1	40	5	-11	-20	1
27	0.5	0.9	40	-7	27	11	2
27	0.6	0.3	-17	-40	-12	-20	2
27	0.1	0.1	42	-14	-18	-35	1
27	0.7	0.2	48	33	-12	-41	1
27	0.7	0.1	11	-8	-1	-50	1
27	0.4	0.5	45	14	12	7	1
27	0.4	0.5	0	-23	14	-38	2
27	0.6	0.7	46	30	32	-48	1
27	0.4	0.3	4	-31	26	-29	2
27	0.3	0.1	8	-13	39	-13	2
27	0.1	0.3	3	-35	-5	-22	2
27	0.7	0.3	22	-6	18	-49	1
27	0.2	0.7	16	-36	15	-40	2
27	0.1	0.5	7	-48	13	-33	2
27	0.3	0.9	-7	-37	27	-18	2
27	0.3	0.7	-7	-32	-36	-48	1
27	0.9	0.4	35	7	-27	-45	1
27	0.5	0.9	23	-22	16	1	2
27	0.3	0.1	36	-1	48	44	2
27	0.1	0.4	43	6	-14	-36	1
27	0.5	0.8	-4	-22	47	2	2
27	0.5	0.7	21	-33	10	-35	1
27	0.3	0.2	-8	-40	-19	-50	1
27	0.4	0.6	47	-7	-19	-44	1
27	0.5	0.1	-20	-45	15	-9	2
27	0.7	0.5	47	-17	-5	-39	1
27	0.8	0.1	9	-29	40	-3	2
27	0.6	0.8	11	-42	-35	-46	1
27	0.5	0.5	0	-15	-24	-44	1
27	0.5	0.7	-2	-45	48	-38	2
27	0.4	0.8	-10	-29	39	-23	2
27	0.5	0.3	43	-15	-11	-31	1
27	0.7	0.9	41	-24	47	-12	2
27	0.9	0.9	-14	-46	16	-10	2
27	0.4	0.1	-2	-14	15	-1	2
27	0.1	0.9	3	-11	-15	-31	1
27	0.2	0.3	8	1	18	-30	1
27	0.8	0.4	31	16	14	-50	1
27	0.8	0.7	40	-27	2	-9	1
27	0.7	0.1	-21	-40	-1	-30	1
27	0.3	0.5	50	14	33	-25	1
27	0.9	0.6	25	20	-2	-42	1
27	0.9	0.1	6	-49	49	41	2
27	0.9	0.5	47	31	-37	-38	1
27	0.4	0.8	45	-12	-23	-25	1
27	0.8	0.9	45	-36	33	-29	2
27	0.1	0.5	20	-44	48	-24	2
27	0.9	0.7	35	-1	-6	-7	1
27	0.2	0.6	-13	-42	16	-12	2
27	0.1	0.7	35	22	12	0	1
27	0.4	0.2	-29	-41	23	-13	2
27	0.9	0.3	6	-42	46	7	2
27	0.3	0.6	11	-5	29	-47	1
27	0.3	0.9	16	-49	-19	-42	1
27	0.6	0.2	39	21	33	-32	1
27	0.8	0.6	-21	-37	30	-42	2
27	0.6	0.9	12	11	9	-24	1
27	0.7	0.6	-13	-49	5	-2	2
27	0.9	0.5	-1	-49	1	-34	1
27	0.9	0.5	29	-19	42	32	2
27	0.3	0.3	0	-1	-7	-46	1
27	0.5	0.7	29	-50	34	-3	2
27	0.3	0.8	38	22	36	-32	1
27	0.7	0.8	19	-24	32	26	2
27	0.1	0.5	-42	-49	12	-19	2
27	0.4	0.1	43	-3	-27	-32	1
27	0.8	0.2	50	-6	3	-23	1
27	0.6	0.8	24	-11	43	20	2
27	0.8	0.9	33	-15	-6	-12	1
27	0.6	0.8	42	-39	47	-24	2
27	0.3	0.4	32	7	7	-18	1
27	0.1	0.4	-7	-36	30	-14	2
27	0.3	0.9	-3	-36	12	-38	2
27	0.9	0.1	-1	-11	31	18	2
27	0.1	0.9	11	-37	-9	-44	2
27	0.1	0.8	22	20	24	-14	1
27	0.5	0.2	-29	-30	17	-5	2
27	0.5	0.5	-1	-16	37	17	2
27	0.3	0.1	4	-31	39	32	2
27	0.1	0.7	15	-49	36	-6	2
27	0.9	0.4	43	-47	17	-11	1
27	0.5	0.3	39	-5	41	-31	1
27	0.2	0.4	16	14	14	-16	1
27	0.1	0.4	31	20	23	-45	1
27	0.7	0.8	0	-8	29	-38	2
27	0.9	0.7	-5	-49	-10	-44	1
27	0.4	0.9	38	-35	28	2	2
27	0.7	0.7	1	-15	5	-47	1
27	0.1	0.3	33	-13	17	14	2
27	0.7	0.7	49	-14	18	10	1
27	0.4	0.3	-23	-32	10	-47	2
27	0.5	0.7	30	-29	14	-13	2
27	0.1	0.5	-27	-43	6	-24	2
27	0.8	0.5	47	34	7	5	1
27	0.5	0.1	8	-32	-14	-28	1
27	0.6	0.1	45	-28	30	-46	1
27	0.5	0.5	46	-10	20	-17	1
27	0.5	0.7	45	19	46	22	2
27	0.1	0.2	26	21	34	-29	1
27	0.2	0.3	-6	-20	3	-48	1
27	0.8	0.2	39	-35	22	-49	1
27	0.1	0.4	44	-25	7	-7	2
27	0.4	0.9	25	6	9	-46	1
27	0.8	0.4	-11	-13	36	-45	2
27	0.1	0.7	-15	-19	21	20	2
